,CASE,RAD?,TRIM?,MACH,RE,ALT,Q,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_2_1,DEFL_2_2,DEFL_2_3,DEFL_2_4,ALPHA,CN,CM,CA,CA_0B,CA_FB,CY,CLN,CLL,CL,CD,CL/CD,X-C.P.,CNA,CMA,CNQ,CMQ,CAQ,CNAD,CMAD,CYQ,CLNQ,CLLQ
296,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,-1.102,-0.1941,-0.0355,0.1933,0.159,0.1933,0.7927,-0.2236,0.0095,-0.1904,0.197,-0.9664,0.1831,0.1059,-0.0031,0.0097,0.0012,0.0045,0.0335,-0.0014,0.0843,-0.0397,0.0018
297,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,0.027,-0.0822,-0.0368,0.1914,0.1571,0.1914,0.7951,-0.2245,0.0096,-0.0823,0.1914,-0.4299,0.4479,0.1031,-0.0021,0.0145,-0.0019,0.0048,0.0335,-0.0014,0.081,-0.0388,0.0015
298,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,3.282,0.2662,-0.047,0.1826,0.1483,0.1826,0.7852,-0.2192,0.0094,0.2553,0.1976,1.2921,-0.1764,0.1156,-0.0054,0.0317,-0.0116,0.0049,0.0335,-0.0014,0.065,-0.0328,0.0009
299,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,4.903,0.4675,-0.0595,0.1765,0.1423,0.1765,0.7541,-0.2077,0.0077,0.4507,0.2158,2.0886,-0.1273,0.1261,-0.0082,0.0426,-0.0165,0.0047,0.0335,-0.0014,0.0537,-0.0284,0.0004
300,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,4.932,0.4713,-0.0598,0.1764,0.1421,0.1764,0.7534,-0.2074,0.0076,0.4543,0.2162,2.1011,-0.1269,0.1286,-0.0088,0.0428,-0.0166,0.0047,0.0335,-0.0014,0.0535,-0.0283,0.0004
301,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,5.68,0.5679,-0.0665,0.1731,0.1389,0.1731,0.7315,-0.1998,0.0065,0.548,0.2285,2.3984,-0.1171,0.1309,-0.0094,0.0478,-0.0187,0.0046,0.0335,-0.0014,0.0489,-0.0265,0.0002
302,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,6.518,0.6789,-0.0747,0.1692,0.135,0.1692,0.7042,-0.1905,0.0051,0.6553,0.2451,2.6734,-0.11,0.1366,-0.0106,0.0536,-0.0209,0.0044,0.0335,-0.0014,0.0443,-0.0246,0.0001
303,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,9.403,1.0848,-0.1076,0.1522,0.1181,0.1522,0.6067,-0.1595,0.0005,1.0454,0.3274,3.1934,-0.0992,0.1449,-0.012,0.0733,-0.0277,0.004,0.0335,-0.0014,0.033,-0.0197,-0.0003
304,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,10.515,1.2507,-0.1217,0.144,0.11,0.144,0.5656,-0.1478,-0.0013,1.2034,0.3698,3.2538,-0.0973,0.1542,-0.0136,0.0807,-0.0302,0.004,0.0335,-0.0014,0.0298,-0.0184,-0.0004
305,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,12.397,1.5504,-0.1491,0.1281,0.0943,0.1281,0.5223,-0.138,-0.003,1.4868,0.4579,3.2466,-0.0962,0.1622,-0.0147,0.0943,-0.0343,0.0038,0.0335,-0.0014,0.0287,-0.0176,-0.0004
306,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,12.741,1.6072,-0.1542,0.1247,0.0909,0.1247,0.5185,-0.1373,-0.0031,1.5402,0.4761,3.2348,-0.096,0.1671,-0.0151,0.0967,-0.0349,0.0038,0.0335,-0.0014,0.0286,-0.0175,-0.0004
307,1,0,0,0.3,7000000.0,0.0,6383.4858,-7.79,0.0,0.034,1.64,0.6212,2.64,2.64,14.613,0.003,-19.644,9.977,0.0,0.0,0.0,0.0,13.895,1.8023,-0.172,0.1124,0.0787,0.1124,0.5103,-0.1356,-0.0032,1.7226,0.5419,3.1787,-0.0954,0.1698,-0.0155,0.1046,-0.0369,0.0037,0.0335,-0.0014,0.0282,-0.0171,-0.0004
308,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,-14.477,-1.9253,0.1701,0.102,0.0684,0.102,0.892,-0.0125,-0.0013,-1.8386,0.58,-3.1699,-0.0884,0.1673,-0.0171,-0.0795,0.0323,0.0017,0.0345,-0.0015,0.032,-0.0139,-0.0008
309,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,-9.807,-1.1791,0.0963,0.1483,0.1144,0.1483,0.9433,-0.0307,-0.0037,-1.1366,0.347,-3.2757,-0.0817,0.1522,-0.0145,-0.0438,0.0235,0.001,0.0345,-0.0015,0.042,-0.0188,-0.0009
310,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,-8.545,-0.9965,0.0798,0.1569,0.1229,0.1569,0.9496,-0.0332,-0.0047,-0.9621,0.3033,-3.1725,-0.08,0.1405,-0.0122,-0.0347,0.0206,0.0009,0.0345,-0.0015,0.0467,-0.021,-0.0008
311,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,-6.264,-0.6858,0.0542,0.1692,0.135,0.1692,0.9473,-0.0349,-0.0064,-0.6632,0.243,-2.7294,-0.079,0.1284,-0.0087,-0.0183,0.0152,0.0009,0.0345,-0.0015,0.0562,-0.0252,-0.0005
312,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,-1.741,-0.1402,0.0259,0.1842,0.1499,0.1842,0.9166,-0.0312,-0.0081,-0.1346,0.1884,-0.7145,-0.1844,0.1125,-0.0038,0.0095,0.0032,0.0008,0.0345,-0.0015,0.0734,-0.0326,0.0003
313,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,-0.277,0.0126,0.024,0.1868,0.1525,0.1868,0.9177,-0.0324,-0.0076,0.0135,0.1867,0.0722,1.9109,0.1024,-0.001,0.0155,-0.0006,0.0007,0.0345,-0.0015,0.0743,-0.0331,0.0003
314,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,0.708,0.1114,0.0234,0.1878,0.1535,0.1878,0.9226,-0.0339,-0.0072,0.1091,0.1892,0.5766,0.2097,0.0997,-0.0007,0.0192,-0.0029,0.0007,0.0345,-0.0015,0.0739,-0.033,0.0003
315,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,1.132,0.1534,0.023,0.1881,0.1538,0.1881,0.926,-0.0348,-0.007,0.1496,0.191,0.7833,0.1502,0.1029,-0.0024,0.0208,-0.0039,0.0006,0.0345,-0.0015,0.0734,-0.0328,0.0002
316,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,4.195,0.4801,0.0105,0.1865,0.1523,0.1865,0.9641,-0.0439,-0.0052,0.4652,0.2212,2.1035,0.0218,0.1144,-0.0066,0.0378,-0.0117,0.0005,0.0345,-0.0015,0.062,-0.0282,-0.0003
317,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,5.826,0.6795,-0.0044,0.1825,0.1483,0.1825,0.9822,-0.0474,-0.0044,0.6575,0.2505,2.6244,-0.0065,0.1255,-0.0099,0.0488,-0.0158,0.0005,0.0345,-0.0015,0.0551,-0.0252,-0.0006
318,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,6.539,0.7714,-0.0121,0.1799,0.1458,0.1799,0.9881,-0.0483,-0.004,0.7459,0.2666,2.7977,-0.0156,0.1312,-0.0117,0.0537,-0.0176,0.0006,0.0345,-0.0015,0.0524,-0.0241,-0.0007
319,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,8.16,0.988,-0.0326,0.1717,0.1377,0.1717,0.9963,-0.0491,-0.0034,0.9536,0.3102,3.0741,-0.033,0.139,-0.0148,0.0661,-0.021,0.0009,0.0345,-0.0015,0.0468,-0.0216,-0.0009
320,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,11.512,1.4717,-0.0895,0.1435,0.1096,0.1435,1.0078,-0.0526,-0.0021,1.4134,0.4343,3.2547,-0.0608,0.1524,-0.0182,0.092,-0.0279,0.0014,0.0345,-0.0015,0.0368,-0.0171,-0.0012
321,1,0,0,0.3,7000000.0,0.0,6383.4858,-8.94,0.0,0.034,1.64,0.6212,2.64,2.64,-9.676,-8.605,-11.772,-14.028,0.0,0.0,0.0,0.0,13.993,1.87,-0.1376,0.1147,0.0811,0.1147,0.978,-0.0427,-0.0032,1.7868,0.5635,3.171,-0.0736,0.1635,-0.0198,0.1121,-0.0331,0.0015,0.0345,-0.0015,0.0383,-0.0166,-0.001
322,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-11.173,-1.5413,0.0546,0.1858,0.1518,0.1858,0.9751,-0.0569,0.011,-1.4761,0.4809,-3.0693,-0.0354,0.1438,-0.0173,-0.0692,0.0256,0.0,0.0307,-0.0014,0.0467,-0.0174,0.0009
323,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-7.914,-1.0792,0.003,0.2044,0.1702,0.2044,0.8152,-0.0071,-0.0038,-1.0408,0.3511,-2.9645,-0.0028,0.1398,-0.0144,-0.042,0.0216,-0.0009,0.0307,-0.0014,0.0391,-0.0168,-0.0001
324,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-7.453,-1.0157,-0.003,0.2059,0.1717,0.2059,0.7887,0.0007,-0.006,-0.9804,0.336,-2.9184,0.0029,0.1375,-0.0128,-0.0385,0.0207,-0.001,0.0307,-0.0014,0.0391,-0.0171,-0.0002
325,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-7.251,-0.988,-0.0055,0.2065,0.1723,0.2065,0.776,0.0044,-0.007,-0.954,0.3296,-2.8948,0.0056,0.1349,-0.0117,-0.037,0.0203,-0.001,0.0307,-0.0014,0.039,-0.0172,-0.0002
326,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-4.244,-0.5894,-0.0373,0.21,0.1757,0.21,0.6556,0.037,-0.017,-0.5722,0.2531,-2.261,0.0633,0.1227,-0.0072,-0.014,0.0132,-0.0013,0.0307,-0.0014,0.0427,-0.0208,-0.0005
327,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-1.008,-0.2238,-0.0496,0.2056,0.1713,0.2056,0.7329,0.0093,-0.0146,-0.2202,0.2095,-1.0509,0.2218,0.1069,-0.0021,0.0076,0.0019,-0.0009,0.0307,-0.0014,0.0555,-0.0272,-0.0001
328,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,-0.483,-0.1709,-0.0498,0.2043,0.17,0.2043,0.7368,0.0079,-0.0145,-0.1691,0.2058,-0.822,0.2915,0.1013,-0.0008,0.0103,-0.0001,-0.0007,0.0307,-0.0014,0.0561,-0.0275,-0.0001
329,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,1.079,-0.0119,-0.0517,0.1999,0.1655,0.1999,0.7389,0.0075,-0.0145,-0.0157,0.1996,-0.0785,4.3454,0.105,-0.0027,0.0184,-0.006,-0.0002,0.0307,-0.0014,0.055,-0.027,-0.0001
330,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,2.358,0.1266,-0.057,0.1956,0.1612,0.1956,0.7317,0.0108,-0.0147,0.1184,0.2006,0.5905,-0.4502,0.1155,-0.0067,0.0268,-0.0108,0.0002,0.0307,-0.0014,0.051,-0.025,-0.0002
331,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,5.102,0.4636,-0.0825,0.1841,0.1498,0.1841,0.6933,0.027,-0.0155,0.4454,0.2246,1.9832,-0.1779,0.1315,-0.0107,0.0476,-0.0196,0.0007,0.0307,-0.0014,0.0392,-0.0189,-0.0005
332,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,10.05,1.1569,-0.1424,0.1505,0.1164,0.1505,0.8649,-0.024,-0.0002,1.1129,0.35,3.1792,-0.1231,0.1454,-0.0123,0.0782,-0.032,0.0014,0.0307,-0.0014,0.0427,-0.0164,0.0004
333,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,10.193,1.1784,-0.1442,0.1492,0.1151,0.1492,0.8711,-0.0261,0.0004,1.1334,0.3554,3.1895,-0.1224,0.1508,-0.0123,0.0791,-0.0323,0.0014,0.0307,-0.0014,0.0429,-0.0163,0.0004
334,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,10.582,1.2371,-0.1489,0.1456,0.1115,0.1456,0.8878,-0.0317,0.0018,1.1893,0.3703,3.2122,-0.1204,0.151,-0.0121,0.0813,-0.0331,0.0015,0.0307,-0.0014,0.0438,-0.0164,0.0005
335,1,0,0,0.3,7000000.0,0.0,6383.4858,-5.78,0.0,0.034,1.64,0.6212,2.64,2.64,1.149,-4.525,13.196,9.883,0.0,0.0,0.0,0.0,10.67,1.2504,-0.15,0.1447,0.1107,0.1447,0.8916,-0.033,0.0021,1.202,0.3737,3.2163,-0.1199,0.1544,-0.0126,0.0819,-0.0333,0.0015,0.0307,-0.0014,0.044,-0.0164,0.0005
336,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,-12.508,-1.7261,0.0481,0.1629,0.1295,0.1629,1.7401,-0.1162,-0.0009,-1.6498,0.5328,-3.0963,-0.0279,0.1566,-0.0228,-0.0634,0.021,0.0023,0.0417,-0.0015,0.0784,-0.026,-0.0009
337,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,-11.943,-1.6405,0.0354,0.1678,0.1344,0.1678,1.7484,-0.1198,-0.001,-1.5703,0.5036,-3.1179,-0.0216,0.1462,-0.0223,-0.0595,0.0195,0.0024,0.0417,-0.0015,0.0792,-0.0264,-0.0009
338,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,-9.368,-1.2775,-0.0214,0.1877,0.154,0.1877,1.7858,-0.1367,-0.0011,-1.2299,0.3931,-3.1286,0.0168,0.1337,-0.0202,-0.0388,0.0132,0.0023,0.0417,-0.0015,0.0836,-0.0285,-0.0009
339,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,-6.46,-0.9098,-0.0749,0.2022,0.1684,0.2022,1.8258,-0.1548,-0.0005,-0.8812,0.3033,-2.9056,0.0824,0.1213,-0.0159,-0.0154,0.0075,0.0018,0.0417,-0.0015,0.0875,-0.0304,-0.0009
340,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,-5.318,-0.7772,-0.0901,0.2048,0.1709,0.2048,1.8409,-0.1613,-0.0001,-0.7549,0.2759,-2.7356,0.116,0.1131,-0.0117,-0.0065,0.0056,0.0015,0.0417,-0.0015,0.0881,-0.0309,-0.001
341,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,-3.722,-0.6015,-0.1062,0.2059,0.172,0.2059,1.8508,-0.1661,0.0,-0.5869,0.2445,-2.3999,0.1765,0.0988,-0.0052,0.0034,0.003,0.0014,0.0417,-0.0015,0.0859,-0.0304,-0.0011
342,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,3.95,0.0701,-0.1089,0.179,0.1451,0.179,1.7969,-0.1448,0.0005,0.0577,0.1834,0.3144,-1.5526,0.1048,-0.0035,0.031,-0.0101,0.0028,0.0417,-0.0015,0.0643,-0.0235,-0.0025
343,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,5.823,0.2991,-0.1212,0.1638,0.13,0.1638,1.7721,-0.1322,-0.0014,0.2809,0.1933,1.4533,-0.4054,0.1267,-0.0069,0.0381,-0.0135,0.0032,0.0417,-0.0015,0.035,-0.014,-0.0046
344,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,6.11,0.3367,-0.1233,0.161,0.1272,0.161,1.7631,-0.1285,-0.0021,0.3176,0.196,1.6209,-0.3663,0.1324,-0.0072,0.0404,-0.0143,0.0032,0.0417,-0.0015,0.076,-0.0268,-0.0018
345,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,7.194,0.4816,-0.1311,0.1499,0.1161,0.1499,1.6646,-0.0943,-0.0093,0.459,0.209,2.1962,-0.2723,0.1395,-0.0087,0.0523,-0.0185,0.0033,0.0417,-0.0015,0.2196,-0.0714,0.0081
346,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,7.214,0.4845,-0.1313,0.1497,0.1159,0.1497,1.6726,-0.0967,-0.0087,0.4619,0.2093,2.2065,-0.2711,0.1471,-0.0105,0.0524,-0.0186,0.0033,0.0417,-0.0015,0.2136,-0.0695,0.0077
347,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,8.835,0.726,-0.149,0.131,0.0973,0.131,1.8496,-0.1463,0.0026,0.6973,0.2409,2.8943,-0.2052,0.1532,-0.0121,0.0626,-0.0222,0.0034,0.0417,-0.0015,0.1443,-0.0475,0.0028
348,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,10.871,1.0465,-0.176,0.105,0.0715,0.105,1.8953,-0.1528,0.0054,1.0079,0.3005,3.3539,-0.1682,0.1618,-0.0145,0.0783,-0.0268,0.0033,0.0417,-0.0015,0.0579,-0.0199,-0.002
349,1,0,0,0.3,7000000.0,0.0,6383.4858,-13.33,0.0,0.034,1.64,0.6212,2.64,2.64,-12.68,-19.217,-7.746,12.712,0.0,0.0,0.0,0.0,13.058,1.4099,-0.2104,0.0743,0.041,0.0743,1.8131,-0.1183,0.0013,1.3567,0.3909,3.4705,-0.1492,0.1696,-0.0163,0.096,-0.0321,0.0032,0.0417,-0.0015,0.0784,-0.0256,-0.0009
350,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,-14.235,-1.6153,0.2843,0.1195,0.0858,0.1195,-0.3366,0.0131,0.0043,-1.5363,0.513,-2.9946,-0.176,0.1653,-0.016,-0.0761,0.0369,0.005,0.033,-0.0014,-0.018,0.0119,0.0002
351,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,-12.573,-1.3453,0.2581,0.1422,0.1084,0.1422,-0.4333,0.04,0.0008,-1.2821,0.4317,-2.9699,-0.1918,0.1595,-0.0156,-0.0658,0.0342,0.0053,0.033,-0.0014,-0.0062,0.0088,0.001
352,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,-11.414,-1.1638,0.2403,0.156,0.1221,0.156,-0.5043,0.0585,-0.0018,-1.1099,0.3833,-2.8958,-0.2065,0.1526,-0.0142,-0.0577,0.0321,0.0055,0.033,-0.0014,-0.0141,0.0117,0.0007
353,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,-10.169,-0.9789,0.2241,0.1703,0.1363,0.1703,-0.5833,0.0805,-0.0046,-0.9334,0.3405,-2.7414,-0.2289,0.146,-0.0124,-0.0492,0.0298,0.0057,0.033,-0.0014,-0.0173,0.0132,0.0006
354,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,-8.181,-0.6935,0.2007,0.192,0.1578,0.192,-0.6873,0.1114,-0.0085,-0.6591,0.2888,-2.2827,-0.2895,0.1321,-0.01,-0.0365,0.0257,0.0058,0.033,-0.0014,-0.0428,0.0222,-0.0006
355,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,-0.251,0.2636,0.136,0.258,0.2237,0.258,-0.5805,0.0848,-0.0025,0.2647,0.2569,1.0305,0.516,0.1057,-0.0067,0.0143,0.0007,0.0031,0.033,-0.0014,-0.0546,0.0312,-0.0008
356,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,0.422,0.3247,0.1325,0.261,0.2267,0.261,-0.581,0.0849,-0.0027,0.3227,0.2634,1.2252,0.4081,0.0895,-0.0061,0.0182,-0.0012,0.0027,0.033,-0.0014,-0.0547,0.0312,-0.0008
357,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,2.108,0.4734,0.1206,0.2657,0.2314,0.2657,-0.5884,0.0864,-0.0033,0.4633,0.2829,1.6375,0.2547,0.0932,-0.0101,0.0293,-0.0056,0.0023,0.033,-0.0014,-0.053,0.03,-0.0007
358,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,3.692,0.6289,0.0999,0.2664,0.2321,0.2664,-0.6034,0.0893,-0.0037,0.6105,0.3063,1.9929,0.1588,0.1013,-0.0149,0.0435,-0.0093,0.0024,0.033,-0.0014,-0.0498,0.0278,-0.0007
359,1,0,0,0.3,7000000.0,0.0,6383.4858,6.42,0.0,0.034,1.64,0.6212,2.64,2.64,1.32,19.379,16.791,-19.211,0.0,0.0,0.0,0.0,4.355,0.6981,0.0888,0.2656,0.2313,0.2656,-0.6118,0.0909,-0.0039,0.6759,0.3178,2.1266,0.1272,0.1071,-0.0177,0.0495,-0.0107,0.0025,0.033,-0.0014,-0.0486,0.0269,-0.0007
